SSN,LAST,FIRST,YEAR
RSSNNA86R129LV,Russo,Anna,1986
BCAXVR32L219JS,Abaco,Xavier,1932
XVRMRM13A213TV,Xavier,Miriam,2013
BCAMRM78G456WP,Abaco,Miriam,1978
XVRXVR92G456AW,Xavier,Xavier,1992
LTTGRG20Z403NL,Letto,Giorgio,2020
RSSLCU18Z403DS,Rossi,Lucia,2018
DRGLCU86G456NN,Draghi,Luca,1986
RSSLCU32L219NS,Russo,Luca,1932
VRDLCU57A213RS,Verdi,Lucia,1957
MTTLCU76A213CQ,Mattei,Luca,1976
VRDNNA12A213UB,Verdi,Anna,2012
MLNLCU71H501AK,Melone,Lucia,1971
VRDLCU4F789IE,Verdi,Lucia,2004
VRDLAI35Z403HK,Verdi,Ali,1935
XVRLAI49Z403SG,Xavier,Ali,1949
XVRGRG69R129YF,Xavier,Giorgio,1969
XVRGRG2G456TB,Xavier,Giorgio,2002
MLNPLA70A213YH,Melone,Paola,1970
DRGPLA90G456VN,Draghi,Paola,1990
XVRGRG52A213QU,Xavier,Giorgio,1952
MLNMRA79Z403AQ,Melone,Mario,1979
RSSLCU99A213WY,Russo,Luca,1999
MLNNRC21A213WY,Melone,Enrica,2021
RSSMRA39F789VC,Rossi,Mario,1939
MLNLCU41A213NK,Melone,Lucia,1941
DRGLAI11A213AW,Draghi,Ali,2011
LTTXVR2Z403EK,Letto,Xavier,2002
DRGLCU90F789HM,Draghi,Lucia,1990
LTTMRM89H501GN,Letto,Miriam,1989
MTTLCU54Z403UA,Mattei,Lucia,1954
RSSLCU57F789OD,Rossi,Luca,1957
MLNLCU34R129OT,Melone,Lucia,1934
RSSLAI32R129FO,Rossi,Ali,1932
BCAMRA87F789KH,Abaco,Mario,1987
XVRMRM34Z403CQ,Xavier,Miriam,1934
LTTMRA95R129QD,Letto,Mario,1995
RSSGRG93F789BY,Russo,Giorgio,1993
XVRMRA42L219NT,Xavier,Mario,1942
RSSNNA19F789MR,Russo,Anna,2019
LTTNNA91Z403CN,Letto,Anna,1991
RSSGRG85Z403NQ,Rossi,Giorgio,1985
BCAXVR26R129VE,Abaco,Xavier,1926
RSSXVR31F789YM,Russo,Xavier,1931
RSSMRA36G456JV,Russo,Mario,1936
DRGGRG78H501DF,Draghi,Giorgio,1978
NRELCU94Z403TJ,Neri,Luca,1994
MTTNNA33F789LX,Mattei,Anna,1933
MLNPLA99G456VH,Melone,Paola,1999
RSSMRA28L219AY,Rossi,Mario,1928
RSSNNA11F789AV,Rossi,Anna,2011
NRENNA47H501LJ,Neri,Anna,1947
NREMRA9F789FT,Neri,Mario,2009
RSSMRA18Z403XK,Russo,Mario,2018
VRDPLA99H501NS,Verdi,Paola,1999
RSSXVR30F789MF,Rossi,Xavier,1930
RSSNNA8H501QK,Rossi,Anna,2008
BCANNA84F789PS,Abaco,Anna,1984
BCAMRA50H501CO,Abaco,Mario,1950
LTTLCU72H501KO,Letto,Luca,1972
VRDLAI75F789MY,Verdi,Ali,1975
MTTLCU15A213VQ,Mattei,Luca,2015
BCAXVR70G456KS,Abaco,Xavier,1970
RSSNRC59G456YY,Rossi,Enrica,1959
MTTLCU84R129RC,Mattei,Luca,1984
VRDMRA31A213SI,Verdi,Mario,1931
RSSXVR90A213TQ,Rossi,Xavier,1990
RSSMRA89Z403BR,Rossi,Mario,1989
BCAMRM69R129KV,Abaco,Miriam,1969
XVRNRC57R129NX,Xavier,Enrica,1957
RSSLCU59G456YU,Rossi,Lucia,1959
LTTMRM75A213SJ,Letto,Miriam,1975
NREPLA81G456WG,Neri,Paola,1981
MTTPLA49A213NC,Mattei,Paola,1949
XVRPLA60R129TY,Xavier,Paola,1960
DRGLAI88Z403BI,Draghi,Ali,1988
RSSMRM93A213VD,Rossi,Miriam,1993
BCALAI49L219FN,Abaco,Ali,1949
MLNLAI64F789JP,Melone,Ali,1964
RSSPLA95F789BO,Russo,Paola,1995
RSSLAI62R129QL,Russo,Ali,1962
RSSPLA6Z403TG,Rossi,Paola,2006
MLNLAI39A213DJ,Melone,Ali,1939
BCANNA89A213CN,Abaco,Anna,1989
RSSXVR42G456RK,Rossi,Xavier,1942
RSSNRC24H501IF,Russo,Enrica,1924
DRGLCU84H501XB,Draghi,Lucia,1984
DRGMRA12L219NB,Draghi,Mario,2012
MTTMRA82F789QF,Mattei,Mario,1982
BCALCU50G456IT,Abaco,Luca,1950
MLNLCU26H501XP,Melone,Luca,1926
XVRLCU3G456NX,Xavier,Luca,2003
MTTLAI32A213UN,Mattei,Ali,1932
NREXVR67L219SG,Neri,Xavier,1967
MLNNNA83A213UK,Melone,Anna,1983
VRDLAI79F789BE,Verdi,Ali,1979
BCAMRM60Z403LI,Abaco,Miriam,1960
MLNXVR65A213DG,Melone,Xavier,1965
LTTMRA31H501RS,Letto,Mario,1931
NREXVR57F789HH,Neri,Xavier,1957
BCANRC58H501XN,Abaco,Enrica,1958
XVRNNA70G456WC,Xavier,Anna,1970
VRDLCU8R129GS,Verdi,Lucia,2008
LTTMRM78R129WD,Letto,Miriam,1978
XVRLAI27A213QG,Xavier,Ali,1927
RSSGRG92Z403JQ,Rossi,Giorgio,1992
MLNMRA74A213SP,Melone,Mario,1974
XVRNNA88G456KL,Xavier,Anna,1988
LTTNRC92G456LH,Letto,Enrica,1992
DRGNRC18H501KE,Draghi,Enrica,2018
RSSPLA89L219LR,Rossi,Paola,1989
XVRGRG74F789YN,Xavier,Giorgio,1974
NRENNA70F789CU,Neri,Anna,1970
RSSXVR53F789OU,Rossi,Xavier,1953
XVRNNA77F789DD,Xavier,Anna,1977
DRGNNA78H501TS,Draghi,Anna,1978
RSSMRA47Z403BI,Russo,Mario,1947
RSSPLA24H501LI,Russo,Paola,1924
MLNMRA37A213YA,Melone,Mario,1937
MLNGRG0G456SH,Melone,Giorgio,2000
RSSLCU18H501DV,Rossi,Luca,2018
BCAMRA20A213UP,Abaco,Mario,2020
RSSNNA34G456YY,Russo,Anna,1934
MLNNNA1R129EL,Melone,Anna,2001
BCAGRG86R129WP,Abaco,Giorgio,1986
NRENRC66G456PV,Neri,Enrica,1966
MLNLCU91Z403KK,Melone,Luca,1991
MTTGRG41F789VV,Mattei,Giorgio,1941
XVRXVR75A213US,Xavier,Xavier,1975
BCAPLA46R129IE,Abaco,Paola,1946
NRELAI0Z403QC,Neri,Ali,2000
BCALAI35F789FF,Abaco,Ali,1935
LTTLCU39H501ED,Letto,Lucia,1939
DRGGRG98F789YV,Draghi,Giorgio,1998
RSSXVR58R129EM,Russo,Xavier,1958
BCAMRM68G456LQ,Abaco,Miriam,1968
RSSNNA78R129LK,Russo,Anna,1978
MLNNRC38A213LU,Melone,Enrica,1938
MLNLCU24A213RD,Melone,Luca,1924
XVRMRA46L219FE,Xavier,Mario,1946
BCAPLA99G456EC,Abaco,Paola,1999
VRDNNA75G456EM,Verdi,Anna,1975
RSSMRA61F789XC,Russo,Mario,1961
XVRLCU39R129VA,Xavier,Luca,1939
MTTLAI40A213RC,Mattei,Ali,1940
NRELCU71F789YG,Neri,Luca,1971
DRGNNA93G456SA,Draghi,Anna,1993
BCAMRM9F789EY,Abaco,Miriam,2009
VRDNNA30G456IJ,Verdi,Anna,1930
RSSLCU92L219ER,Rossi,Luca,1992
LTTLCU73Z403EX,Letto,Luca,1973
RSSNNA80F789EK,Rossi,Anna,1980
MLNXVR38G456OB,Melone,Xavier,1938
XVRNNA42H501HJ,Xavier,Anna,1942
RSSNNA99H501PD,Rossi,Anna,1999
DRGNNA65F789TH,Draghi,Anna,1965
NREMRA17R129WQ,Neri,Mario,2017
DRGLCU70F789IV,Draghi,Lucia,1970
RSSGRG47L219CP,Russo,Giorgio,1947
MLNNRC43H501SO,Melone,Enrica,1943
XVRPLA49H501PO,Xavier,Paola,1949
BCALAI98A213HL,Abaco,Ali,1998
DRGLCU27R129SM,Draghi,Luca,1927
RSSPLA2Z403HQ,Russo,Paola,2002
XVRLCU0H501GK,Xavier,Luca,2000
MLNLCU14Z403FN,Melone,Lucia,2014
VRDXVR3R129LN,Verdi,Xavier,2003
MTTNRC6Z403YN,Mattei,Enrica,2006
BCAMRA38L219TP,Abaco,Mario,1938
RSSXVR8F789CT,Russo,Xavier,2008
BCALAI47F789AC,Abaco,Ali,1947
XVRPLA13A213IC,Xavier,Paola,2013
BCAXVR66F789MA,Abaco,Xavier,1966
MTTNRC82Z403VY,Mattei,Enrica,1982
VRDMRA40H501SA,Verdi,Mario,1940
NRELCU14L219QT,Neri,Luca,2014
DRGNRC67Z403CP,Draghi,Enrica,1967
NREMRM37G456AU,Neri,Miriam,1937
LTTNNA64R129OQ,Letto,Anna,1964
RSSLCU53F789FK,Russo,Luca,1953
RSSNNA7Z403RI,Russo,Anna,2007
DRGXVR28F789ND,Draghi,Xavier,1928
NREGRG93R129JM,Neri,Giorgio,1993
LTTNNA40H501PT,Letto,Anna,1940
XVRXVR86F789OY,Xavier,Xavier,1986
RSSNRC36F789KW,Russo,Enrica,1936
LTTNNA94R129LX,Letto,Anna,1994
MLNXVR80F789NM,Melone,Xavier,1980
MTTMRM73R129TB,Mattei,Miriam,1973
DRGMRM73F789IA,Draghi,Miriam,1973
XVRNRC53L219XH,Xavier,Enrica,1953
DRGPLA8A213TR,Draghi,Paola,2008
RSSXVR97F789KS,Russo,Xavier,1997
DRGMRA31G456UG,Draghi,Mario,1931
RSSGRG4G456TS,Russo,Giorgio,2004
MTTNRC92H501RF,Mattei,Enrica,1992
LTTLCU72R129JE,Letto,Luca,1972
XVRNNA38F789UB,Xavier,Anna,1938
RSSMRA93R129AA,Russo,Mario,1993
BCAXVR95H501ND,Abaco,Xavier,1995
LTTLAI35G456RM,Letto,Ali,1935
MLNMRM68H501DX,Melone,Miriam,1968
BCALCU78R129BN,Abaco,Lucia,1978
XVRXVR21R129MB,Xavier,Xavier,2021
MTTPLA75A213XD,Mattei,Paola,1975
LTTNNA47R129SM,Letto,Anna,1947
MTTPLA50H501FS,Mattei,Paola,1950
MLNLCU41H501IR,Melone,Luca,1941
MLNMRA19F789QI,Melone,Mario,2019
BCANNA79Z403RL,Abaco,Anna,1979
MLNMRM89L219MN,Melone,Miriam,1989
DRGLCU47G456AW,Draghi,Lucia,1947
BCAXVR78A213RJ,Abaco,Xavier,1978
XVRPLA56R129GR,Xavier,Paola,1956
BCAGRG70A213CL,Abaco,Giorgio,1970
VRDLCU69Z403KP,Verdi,Lucia,1969
NRENRC86H501VB,Neri,Enrica,1986
RSSNNA52A213PW,Rossi,Anna,1952
XVRMRA89R129VP,Xavier,Mario,1989
DRGLAI61F789GG,Draghi,Ali,1961
NRELAI26H501HV,Neri,Ali,1926
DRGMRA34Z403NT,Draghi,Mario,1934
XVRLCU31Z403UT,Xavier,Lucia,1931
VRDLCU19Z403NQ,Verdi,Lucia,2019
LTTMRA61F789OI,Letto,Mario,1961
MTTMRM8Z403LR,Mattei,Miriam,2008
LTTMRA75A213WN,Letto,Mario,1975
MTTNRC66G456XT,Mattei,Enrica,1966
BCAXVR95G456OI,Abaco,Xavier,1995
XVRLAI43F789CE,Xavier,Ali,1943
XVRPLA78F789FI,Xavier,Paola,1978
VRDNNA98Z403GL,Verdi,Anna,1998
XVRMRM86F789JE,Xavier,Miriam,1986
RSSMRM59Z403AC,Rossi,Miriam,1959
VRDMRM7G456KI,Verdi,Miriam,2007
LTTNNA40H501IU,Letto,Anna,1940
MLNMRM8A213PA,Melone,Miriam,2008
BCAMRM3Z403YW,Abaco,Miriam,2003
DRGPLA56F789TQ,Draghi,Paola,1956
VRDLAI70L219NH,Verdi,Ali,1970
LTTLCU6R129YB,Letto,Luca,2006
XVRPLA47H501YH,Xavier,Paola,1947
RSSGRG8Z403HQ,Rossi,Giorgio,2008
RSSGRG52H501TJ,Russo,Giorgio,1952
DRGXVR29L219EI,Draghi,Xavier,1929
MTTMRA65Z403FA,Mattei,Mario,1965
MTTNRC16A213CM,Mattei,Enrica,2016
BCANRC5A213EJ,Abaco,Enrica,2005
VRDLCU29A213MU,Verdi,Luca,1929
XVRLCU77L219GA,Xavier,Luca,1977
NREXVR0L219GV,Neri,Xavier,2000
NREMRA60G456HC,Neri,Mario,1960
NRELCU59Z403NJ,Neri,Luca,1959
VRDPLA75Z403EI,Verdi,Paola,1975
VRDXVR4A213AO,Verdi,Xavier,2004
RSSXVR20H501LG,Russo,Xavier,2020
RSSXVR26L219OM,Rossi,Xavier,1926
BCANRC86A213QB,Abaco,Enrica,1986
MLNMRM75H501TT,Melone,Miriam,1975
LTTLAI86A213TW,Letto,Ali,1986
MTTXVR74G456BP,Mattei,Xavier,1974
NRENNA41R129ET,Neri,Anna,1941
LTTGRG2H501LS,Letto,Giorgio,2002
NRELCU24F789AK,Neri,Luca,1924
MLNXVR80F789HU,Melone,Xavier,1980
DRGNRC21Z403QE,Draghi,Enrica,2021
MTTNNA46A213KA,Mattei,Anna,1946
MLNLCU39G456JJ,Melone,Lucia,1939
BCALCU45L219NP,Abaco,Lucia,1945
BCAXVR96A213ST,Abaco,Xavier,1996
XVRLCU84Z403WG,Xavier,Lucia,1984
BCANRC35G456VS,Abaco,Enrica,1935
NREMRM11R129XH,Neri,Miriam,2011
DRGLCU19H501UO,Draghi,Lucia,2019
RSSLAI99A213NY,Rossi,Ali,1999
NREMRM42A213OC,Neri,Miriam,1942
XVRMRA42R129CC,Xavier,Mario,1942
MTTNNA25G456WN,Mattei,Anna,1925
BCALCU78Z403AV,Abaco,Lucia,1978
DRGXVR52R129HP,Draghi,Xavier,1952
LTTGRG97F789BY,Letto,Giorgio,1997
NREXVR74L219JF,Neri,Xavier,1974
VRDGRG67Z403DK,Verdi,Giorgio,1967
XVRLCU36R129WY,Xavier,Lucia,1936
MTTNNA77L219LW,Mattei,Anna,1977
NREMRM45Z403AO,Neri,Miriam,1945
DRGMRA18G456XD,Draghi,Mario,2018
NRENRC0F789HM,Neri,Enrica,2000
LTTLCU84R129SO,Letto,Luca,1984
LTTNNA93R129EV,Letto,Anna,1993
MTTMRA39G456UJ,Mattei,Mario,1939
VRDXVR76L219JI,Verdi,Xavier,1976
BCANNA57H501RJ,Abaco,Anna,1957
XVRXVR13L219QF,Xavier,Xavier,2013
NREXVR67G456FA,Neri,Xavier,1967
VRDPLA5A213IR,Verdi,Paola,2005
RSSMRA28A213GS,Rossi,Mario,1928
DRGMRM76F789WO,Draghi,Miriam,1976
NRELCU22A213OV,Neri,Luca,1922
LTTXVR26R129RO,Letto,Xavier,1926
MLNPLA50G456UO,Melone,Paola,1950
RSSPLA80Z403NM,Russo,Paola,1980
MLNLCU74L219GT,Melone,Lucia,1974
DRGXVR71G456ET,Draghi,Xavier,1971
NRELCU53A213UC,Neri,Lucia,1953
NREMRA57G456UU,Neri,Mario,1957
MLNLCU52L219FI,Melone,Lucia,1952
BCALAI63A213NC,Abaco,Ali,1963
MTTNNA98G456FK,Mattei,Anna,1998
VRDLCU37Z403GJ,Verdi,Lucia,1937
XVRXVR52F789MP,Xavier,Xavier,1952
RSSLCU13L219ST,Russo,Lucia,2013
NREMRM36H501VI,Neri,Miriam,1936
RSSLCU12Z403LV,Rossi,Lucia,2012
NRELCU36R129PA,Neri,Luca,1936
BCAMRA56L219DQ,Abaco,Mario,1956
RSSMRM39F789XH,Rossi,Miriam,1939
RSSPLA66R129UP,Rossi,Paola,1966
RSSLCU64R129WX,Russo,Lucia,1964
RSSGRG6H501UB,Russo,Giorgio,2006
MLNNRC33G456DO,Melone,Enrica,1933
BCAPLA74R129RW,Abaco,Paola,1974
BCAMRM18H501XQ,Abaco,Miriam,2018
DRGNRC33H501IW,Draghi,Enrica,1933
LTTLCU71Z403WA,Letto,Luca,1971
XVRMRA55Z403XA,Xavier,Mario,1955
MTTLAI11A213AH,Mattei,Ali,2011
RSSNNA51H501DG,Rossi,Anna,1951
DRGLCU13H501TG,Draghi,Lucia,2013
DRGMRM50L219AL,Draghi,Miriam,1950
NREMRM74Z403EU,Neri,Miriam,1974
RSSNRC34H501BR,Rossi,Enrica,1934
BCAGRG23L219GA,Abaco,Giorgio,1923
RSSMRM16H501JC,Russo,Miriam,2016
RSSXVR47L219VA,Russo,Xavier,1947
RSSMRM43L219WS,Rossi,Miriam,1943
RSSLCU14G456JO,Russo,Lucia,2014
DRGXVR88H501II,Draghi,Xavier,1988
XVRNNA49Z403QO,Xavier,Anna,1949
MLNLAI95L219TE,Melone,Ali,1995
NRELAI48A213KX,Neri,Ali,1948
NRELCU5R129IH,Neri,Luca,2005
NRENRC54G456WS,Neri,Enrica,1954
DRGGRG79H501RC,Draghi,Giorgio,1979
XVRNRC9A213JX,Xavier,Enrica,2009
MTTLCU66Z403DS,Mattei,Luca,1966
RSSMRM26F789IP,Rossi,Miriam,1926
LTTPLA42G456UB,Letto,Paola,1942
XVRMRA84G456LJ,Xavier,Mario,1984
LTTLCU1H501JS,Letto,Lucia,2001
LTTLCU82R129NW,Letto,Luca,1982
MTTLAI20L219XP,Mattei,Ali,2020
RSSGRG65A213HP,Rossi,Giorgio,1965
BCALCU57L219OD,Abaco,Luca,1957
LTTLAI10R129XQ,Letto,Ali,2010
MTTLCU81L219UP,Mattei,Lucia,1981
LTTMRA66A213NX,Letto,Mario,1966
RSSXVR76A213VR,Russo,Xavier,1976
DRGPLA21G456RI,Draghi,Paola,2021
DRGLAI7H501YH,Draghi,Ali,2007
NREMRM32L219YN,Neri,Miriam,1932
NREPLA8L219VG,Neri,Paola,2008
MTTLCU20R129JS,Mattei,Luca,2020
DRGPLA28G456WA,Draghi,Paola,1928
BCAMRM65G456NA,Abaco,Miriam,1965
NRENNA82G456HE,Neri,Anna,1982
MLNMRM69G456OB,Melone,Miriam,1969
NRENNA61H501GU,Neri,Anna,1961
VRDNNA20A213SH,Verdi,Anna,2020
DRGLAI32Z403HS,Draghi,Ali,1932
MLNNNA45A213GL,Melone,Anna,1945
MTTXVR13L219QA,Mattei,Xavier,2013
RSSLCU53Z403PO,Russo,Lucia,1953
VRDLCU61L219JC,Verdi,Luca,1961
VRDMRM38R129UM,Verdi,Miriam,1938
RSSNNA64R129CD,Russo,Anna,1964
DRGNRC19H501SQ,Draghi,Enrica,2019
NRELCU62A213SH,Neri,Lucia,1962
MTTLAI82L219DB,Mattei,Ali,1982
BCAGRG79H501XS,Abaco,Giorgio,1979
DRGNRC2R129BW,Draghi,Enrica,2002
XVRLCU69A213WO,Xavier,Luca,1969
DRGXVR77F789TX,Draghi,Xavier,1977
VRDLAI93R129TB,Verdi,Ali,1993
XVRLAI7R129OY,Xavier,Ali,2007
MLNLAI32A213YO,Melone,Ali,1932
VRDMRM23F789BW,Verdi,Miriam,1923
MTTMRA75Z403CT,Mattei,Mario,1975
BCALAI72A213TQ,Abaco,Ali,1972
XVRPLA86Z403GW,Xavier,Paola,1986
NREPLA79H501VA,Neri,Paola,1979
MTTNRC33H501QW,Mattei,Enrica,1933
BCAXVR30H501UE,Abaco,Xavier,1930
VRDLCU23A213OI,Verdi,Lucia,1923
MTTXVR82A213JX,Mattei,Xavier,1982
NRENNA50L219YD,Neri,Anna,1950
RSSNNA27L219PR,Rossi,Anna,1927
NREGRG36R129MM,Neri,Giorgio,1936
XVRLCU61H501MR,Xavier,Luca,1961
DRGNNA60Z403AC,Draghi,Anna,1960
VRDLAI19Z403DR,Verdi,Ali,2019
XVRLAI52F789VJ,Xavier,Ali,1952
LTTPLA4Z403HU,Letto,Paola,2004
VRDPLA73R129NS,Verdi,Paola,1973
RSSMRM62H501BG,Russo,Miriam,1962
VRDLCU73G456NS,Verdi,Luca,1973
MLNLCU49L219FJ,Melone,Lucia,1949
MLNGRG13F789AY,Melone,Giorgio,2013
XVRLCU81H501RA,Xavier,Luca,1981
RSSGRG24L219RT,Russo,Giorgio,1924
XVRLAI12H501WV,Xavier,Ali,2012
MTTPLA0R129JA,Mattei,Paola,2000
NREMRA82R129SD,Neri,Mario,1982
XVRXVR55L219CP,Xavier,Xavier,1955
DRGNNA37L219BR,Draghi,Anna,1937
BCAPLA86G456LR,Abaco,Paola,1986
RSSLCU42L219SH,Rossi,Lucia,1942
MLNLAI58A213SR,Melone,Ali,1958
LTTLCU57G456LP,Letto,Luca,1957
MTTLCU73R129QI,Mattei,Luca,1973
RSSPLA48G456OP,Rossi,Paola,1948
XVRNNA57A213WE,Xavier,Anna,1957
MTTNNA71H501LP,Mattei,Anna,1971
XVRNRC77R129SM,Xavier,Enrica,1977
DRGLCU6Z403PY,Draghi,Luca,2006
RSSMRM38Z403HK,Russo,Miriam,1938
XVRMRM67A213DP,Xavier,Miriam,1967
XVRLAI13Z403WM,Xavier,Ali,2013
VRDMRA52R129KD,Verdi,Mario,1952
DRGXVR28A213VU,Draghi,Xavier,1928
NRELAI63Z403OB,Neri,Ali,1963
RSSLCU48L219OT,Rossi,Luca,1948
RSSNNA97F789YE,Rossi,Anna,1997
XVRMRA32A213GY,Xavier,Mario,1932
RSSGRG43G456JS,Rossi,Giorgio,1943
LTTNNA78H501VM,Letto,Anna,1978
XVRNNA88F789KC,Xavier,Anna,1988
MLNPLA44L219YY,Melone,Paola,1944
BCALCU45A213GC,Abaco,Lucia,1945
BCAPLA33R129FT,Abaco,Paola,1933
XVRLCU94R129FI,Xavier,Luca,1994
XVRPLA2R129MT,Xavier,Paola,2002
VRDGRG34R129MP,Verdi,Giorgio,1934
RSSGRG50G456DY,Russo,Giorgio,1950
VRDMRA18L219IG,Verdi,Mario,2018
VRDNRC66Z403BO,Verdi,Enrica,1966
MTTNRC42F789SH,Mattei,Enrica,1942
RSSGRG50Z403QH,Rossi,Giorgio,1950
MLNPLA94R129EB,Melone,Paola,1994
XVRLCU51L219KI,Xavier,Luca,1951
MLNNNA89G456PK,Melone,Anna,1989
RSSLCU24G456FC,Russo,Lucia,1924
MTTNRC48R129PX,Mattei,Enrica,1948
RSSNRC50H501PX,Russo,Enrica,1950
MTTPLA18H501WA,Mattei,Paola,2018
LTTPLA80Z403AV,Letto,Paola,1980
LTTMRA3Z403YV,Letto,Mario,2003
RSSPLA15G456LP,Rossi,Paola,2015
LTTLCU78H501FE,Letto,Luca,1978
BCALCU71L219XL,Abaco,Luca,1971
RSSNRC77A213FF,Russo,Enrica,1977
VRDLCU88G456DN,Verdi,Luca,1988
RSSNNA22F789QN,Rossi,Anna,1922
MLNXVR11H501OI,Melone,Xavier,2011
LTTMRA17F789BD,Letto,Mario,2017
RSSLCU89F789JA,Russo,Luca,1989
BCALAI48A213AA,Abaco,Ali,1948
BCAXVR4Z403OK,Abaco,Xavier,2004
XVRXVR93F789EN,Xavier,Xavier,1993
VRDNRC20G456ML,Verdi,Enrica,2020
NREMRM2Z403FX,Neri,Miriam,2002
MTTMRA41Z403VB,Mattei,Mario,1941
MLNPLA29F789SY,Melone,Paola,1929
LTTPLA36Z403BW,Letto,Paola,1936
MLNLAI71R129RH,Melone,Ali,1971
DRGNNA54F789JK,Draghi,Anna,1954
BCALCU98R129QC,Abaco,Luca,1998
MLNMRM32H501FS,Melone,Miriam,1932
NRENRC74Z403PW,Neri,Enrica,1974
MLNXVR33R129YR,Melone,Xavier,1933
MTTXVR4G456VK,Mattei,Xavier,2004
RSSMRA21H501ND,Russo,Mario,2021
XVRXVR76L219VQ,Xavier,Xavier,1976
DRGLCU64Z403XI,Draghi,Luca,1964
MLNLCU49A213XW,Melone,Lucia,1949
XVRGRG43G456AA,Xavier,Giorgio,1943
RSSNNA79Z403ED,Rossi,Anna,1979
DRGNNA89F789OJ,Draghi,Anna,1989
VRDLCU31G456AG,Verdi,Lucia,1931
RSSNNA44R129AM,Rossi,Anna,1944
LTTNNA22R129CM,Letto,Anna,1922
LTTLCU49G456CP,Letto,Lucia,1949
BCANRC49F789LI,Abaco,Enrica,1949
RSSLCU82H501UY,Rossi,Luca,1982
BCANNA2A213JX,Abaco,Anna,2002
NRELAI6F789IM,Neri,Ali,2006
VRDLCU23A213YV,Verdi,Lucia,1923
NRELAI48R129FT,Neri,Ali,1948
RSSXVR4L219PD,Russo,Xavier,2004
XVRLCU84A213FN,Xavier,Luca,1984
MLNMRA70R129WD,Melone,Mario,1970
NREGRG39Z403DB,Neri,Giorgio,1939
VRDPLA48Z403PR,Verdi,Paola,1948
DRGGRG29L219MV,Draghi,Giorgio,1929
DRGMRM87A213VA,Draghi,Miriam,1987
RSSLCU59Z403ME,Russo,Luca,1959
MTTNRC54L219NJ,Mattei,Enrica,1954
RSSXVR76Z403NK,Rossi,Xavier,1976
LTTLAI74L219VI,Letto,Ali,1974
XVRGRG52Z403WN,Xavier,Giorgio,1952
XVRGRG95A213PL,Xavier,Giorgio,1995
VRDPLA59G456PK,Verdi,Paola,1959
NRENRC54H501GL,Neri,Enrica,1954
LTTXVR94H501XR,Letto,Xavier,1994
MTTLCU38L219EP,Mattei,Luca,1938
NRELCU42A213DG,Neri,Luca,1942
NRELCU7G456RJ,Neri,Luca,2007
LTTMRM70F789HB,Letto,Miriam,1970
DRGMRA3A213AY,Draghi,Mario,2003
BCALCU13Z403PW,Abaco,Lucia,2013
DRGLCU67A213DY,Draghi,Luca,1967
BCANNA50G456MP,Abaco,Anna,1950
DRGMRM78L219VX,Draghi,Miriam,1978
LTTMRA57Z403IS,Letto,Mario,1957
MTTNNA51R129EA,Mattei,Anna,1951
MLNXVR98Z403OY,Melone,Xavier,1998
LTTXVR68H501KQ,Letto,Xavier,1968
RSSNRC40R129CQ,Rossi,Enrica,1940
RSSLCU48R129HV,Rossi,Luca,1948
DRGMRM3Z403JK,Draghi,Miriam,2003
LTTXVR49L219FV,Letto,Xavier,1949
MTTLCU51Z403DA,Mattei,Luca,1951
BCAPLA94Z403BF,Abaco,Paola,1994
DRGLCU51Z403MN,Draghi,Lucia,1951
NRELAI84F789NW,Neri,Ali,1984
VRDLCU48R129JQ,Verdi,Lucia,1948
RSSLCU15R129QG,Rossi,Lucia,2015
BCANNA44F789WS,Abaco,Anna,1944
LTTPLA24Z403PK,Letto,Paola,1924
BCALCU16L219SY,Abaco,Lucia,2016
RSSNRC8H501PL,Russo,Enrica,2008
DRGMRA61F789VV,Draghi,Mario,1961
XVRLAI84Z403HH,Xavier,Ali,1984
MLNLCU46Z403BV,Melone,Luca,1946
VRDLAI58F789WW,Verdi,Ali,1958
BCAMRM9A213TJ,Abaco,Miriam,2009
MTTMRM94R129RT,Mattei,Miriam,1994
XVRXVR2G456AA,Xavier,Xavier,2002
BCAPLA38A213EN,Abaco,Paola,1938
NREXVR42R129HR,Neri,Xavier,1942
LTTGRG39Z403XP,Letto,Giorgio,1939
BCANRC9G456AM,Abaco,Enrica,2009
BCAGRG63G456AL,Abaco,Giorgio,1963
XVRLCU54H501OK,Xavier,Luca,1954
MLNMRA5L219DS,Melone,Mario,2005
XVRXVR11Z403PG,Xavier,Xavier,2011
NRELCU77L219SY,Neri,Lucia,1977
RSSLCU17F789WQ,Rossi,Lucia,2017
MLNMRA98Z403XM,Melone,Mario,1998
RSSLAI99Z403GS,Rossi,Ali,1999
LTTLAI78A213AK,Letto,Ali,1978
DRGGRG13R129KE,Draghi,Giorgio,2013
NREMRM94R129KV,Neri,Miriam,1994
RSSPLA68A213QV,Rossi,Paola,1968
DRGMRA84G456WY,Draghi,Mario,1984
NRENNA98H501BJ,Neri,Anna,1998
RSSNRC86H501CW,Russo,Enrica,1986
VRDLCU73R129IV,Verdi,Lucia,1973
VRDXVR98G456XK,Verdi,Xavier,1998
BCANNA28F789DA,Abaco,Anna,1928
RSSMRM7Z403HC,Russo,Miriam,2007
VRDMRM42H501VE,Verdi,Miriam,1942
RSSMRM17L219HS,Russo,Miriam,2017
MLNLCU91A213ND,Melone,Lucia,1991
RSSLAI78G456LI,Rossi,Ali,1978
LTTLCU62H501PT,Letto,Luca,1962
